timestamp,left (real time),event,event_type,buy_pick,buy_price,buy_size,buy_best_bid,buy_best_ask
2026-01-13 23:48:56,664,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.38,108.06,0.38,0.4
2026-01-13 23:48:56,664,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.44,1564.04,0.6,0.62
2026-01-13 23:48:57,663,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.38,1340.58,0.61,0.62
2026-01-13 23:48:57,663,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.38,129.65,0.38,0.39
2026-01-13 23:48:58,662,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.39,395.64,0.39,0.4
2026-01-13 23:48:58,662,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.58,1356.46,0.6,0.61
2026-01-13 23:48:59,661,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,2019.21,0.6,0.61
2026-01-13 23:48:59,661,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.32,1197.17,0.39,0.4
2026-01-13 23:48:59,661,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.36,1589.5,0.39,0.4
2026-01-13 23:48:59,661,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,1996.21,0.6,0.61
2026-01-13 23:49:00,660,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,2901.87,0.63,0.64
2026-01-13 23:49:00,660,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.36,933.84,0.36,0.37
2026-01-13 23:49:01,659,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.08,5129.7,0.36,0.37
2026-01-13 23:49:01,659,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.05,5304.4,0.63,0.64
2026-01-13 23:49:02,658,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.61,117.92,0.62,0.64
2026-01-13 23:49:02,658,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.35,1348.23,0.36,0.38
2026-01-13 23:49:03,657,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.61,763.5,0.61,0.62
2026-01-13 23:49:03,657,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.29,1554.67,0.38,0.39
2026-01-13 23:49:04,656,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.34,1546.06,0.39,0.4
2026-01-13 23:49:04,656,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.48,1453.03,0.6,0.61
2026-01-13 23:49:05,655,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,1956.97,0.6,0.61
2026-01-13 23:49:05,655,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.32,1180.17,0.39,0.4
2026-01-13 23:49:06,654,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.2,2236.64,0.37,0.38
2026-01-13 23:49:06,654,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,1428.12,0.62,0.63
2026-01-13 23:49:07,653,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.35,1072.83,0.35,0.36
2026-01-13 23:49:07,653,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.6,1496.62,0.64,0.65
2026-01-13 23:49:08,652,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,DOWN,0.61,1829,0.64,0.65
2026-01-13 23:49:08,652,"Bitcoin Up or Down - January 13, 10:45AM-11:00AM ET",price_change,UP,0.29,1457.67,0.35,0.36
