timestamp,time_left,event,event_type,buy_pick,buy_price,buy_size,buy_best_bid,buy_best_ask
2026-01-16 09:03:00,720,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.48,605.36,0.58,0.59
2026-01-16 09:03:00,720,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,139.84,0.41,0.42
2026-01-16 09:03:01,719,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1464.65,0.57,0.58
2026-01-16 09:03:01,719,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.4,428.23,0.42,0.43
2026-01-16 09:03:02,718,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.41,170,0.42,0.43
2026-01-16 09:03:02,718,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1391.65,0.57,0.58
2026-01-16 09:03:03,717,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.17,190.88,0.42,0.43
2026-01-16 09:03:03,717,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,211.28,0.57,0.58
2026-01-16 09:03:04,716,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.48,635.36,0.57,0.58
2026-01-16 09:03:04,716,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.42,52.28,0.42,0.43
2026-01-16 09:03:05,715,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1439.65,0.57,0.58
2026-01-16 09:03:05,715,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.41,213.84,0.42,0.43
2026-01-16 09:03:06,714,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.42,194,0.42,0.43
2026-01-16 09:03:06,714,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.54,674.17,0.57,0.58
2026-01-16 09:03:07,713,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,77.92,0.57,0.58
2026-01-16 09:03:07,713,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1026,0.42,0.43
2026-01-16 09:03:08,712,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.11,100.73,0.42,0.43
2026-01-16 09:03:08,712,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,150.92,0.57,0.58
2026-01-16 09:03:09,711,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1403.73,0.57,0.59
2026-01-16 09:03:09,711,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,371.07,0.41,0.43
2026-01-16 09:03:10,710,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1364.73,0.57,0.58
2026-01-16 09:03:10,710,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,366.07,0.42,0.43
2026-01-16 09:03:11,709,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,361.07,0.42,0.43
2026-01-16 09:03:11,709,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1398.73,0.57,0.58
2026-01-16 09:03:12,708,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1065,0.42,0.43
2026-01-16 09:03:12,708,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1389.73,0.57,0.58
2026-01-16 09:03:13,707,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1359.73,0.57,0.58
2026-01-16 09:03:13,707,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.27,430.51,0.42,0.43
2026-01-16 09:03:14,706,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1070,0.41,0.43
2026-01-16 09:03:14,706,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1388.73,0.57,0.59
2026-01-16 09:03:15,705,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,494.48,0.57,0.59
2026-01-16 09:03:15,705,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1070,0.41,0.43
2026-01-16 09:03:16,704,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,469.48,0.57,0.59
2026-01-16 09:03:16,704,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1056,0.41,0.43
2026-01-16 09:03:17,703,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.31,429.32,0.41,0.43
2026-01-16 09:03:17,703,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1359.73,0.57,0.59
2026-01-16 09:03:18,702,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.27,430.51,0.42,0.43
2026-01-16 09:03:18,702,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.42,256,0.57,0.58
2026-01-16 09:03:19,701,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.4,205.92,0.42,0.43
2026-01-16 09:03:19,701,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.51,417,0.57,0.58
2026-01-16 09:03:20,700,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,694.92,0.58,0.6
2026-01-16 09:03:20,700,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,285.24,0.4,0.42
2026-01-16 09:03:21,699,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,314.93,0.58,0.59
2026-01-16 09:03:21,699,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,300.24,0.41,0.42
2026-01-16 09:03:22,698,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,896,0.41,0.43
2026-01-16 09:03:22,698,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,810.92,0.57,0.59
2026-01-16 09:03:23,697,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,326.07,0.41,0.42
2026-01-16 09:03:23,697,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,345.39,0.58,0.59
2026-01-16 09:03:24,696,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.4,292.76,0.41,0.42
2026-01-16 09:03:24,696,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1349.73,0.58,0.59
2026-01-16 09:03:25,695,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,396.31,0.59,0.6
2026-01-16 09:03:25,695,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,295.24,0.4,0.41
2026-01-16 09:03:26,694,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.55,1426.65,0.59,0.6
2026-01-16 09:03:26,694,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1072,0.4,0.41
2026-01-16 09:03:27,693,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,500,0.59,0.6
2026-01-16 09:03:27,693,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,280.24,0.4,0.41
2026-01-16 09:03:28,692,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,280.24,0.4,0.41
2026-01-16 09:03:28,692,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,566.31,0.59,0.6
2026-01-16 09:03:29,691,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.36,333.24,0.4,0.41
2026-01-16 09:03:29,691,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,513.31,0.59,0.6
2026-01-16 09:03:30,690,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.36,335.56,0.4,0.41
2026-01-16 09:03:30,690,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,604.31,0.59,0.6
2026-01-16 09:03:31,689,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,532.31,0.6,0.61
2026-01-16 09:03:31,689,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.36,330.56,0.39,0.4
2026-01-16 09:03:32,688,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.36,335.56,0.39,0.4
2026-01-16 09:03:32,688,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.57,484.31,0.6,0.61
2026-01-16 09:03:33,687,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,871,0.4,0.42
2026-01-16 09:03:33,687,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.5,443.39,0.58,0.6
2026-01-16 09:03:33,686,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1034.65,0.41,0.42
2026-01-16 09:03:34,686,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1029.65,0.41,0.42
2026-01-16 09:03:34,686,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,60,0.58,0.59
2026-01-16 09:03:35,685,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,65,0.58,0.59
2026-01-16 09:03:35,685,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.35,161,0.41,0.42
2026-01-16 09:03:36,684,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.39,1134.57,0.41,0.42
2026-01-16 09:03:36,684,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,60,0.58,0.59
2026-01-16 09:03:37,683,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,329.15,0.41,0.42
2026-01-16 09:03:37,683,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,180.09,0.58,0.59
2026-01-16 09:03:38,682,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,55,0.58,0.59
2026-01-16 09:03:38,682,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,334.15,0.41,0.42
2026-01-16 09:03:39,681,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.38,309.15,0.41,0.42
2026-01-16 09:03:39,681,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,47.73,0.58,0.59
2026-01-16 09:03:40,680,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.4,188.65,0.41,0.42
2026-01-16 09:03:40,680,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,56,0.58,0.59
2026-01-16 09:03:41,679,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,348.67,0.41,0.42
2026-01-16 09:03:41,679,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,231.09,0.58,0.59
2026-01-16 09:03:42,678,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,494.67,0.41,0.42
2026-01-16 09:03:42,678,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.58,161.92,0.58,0.59
2026-01-16 09:03:43,677,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,UP,0.37,427.75,0.41,0.42
2026-01-16 09:03:43,677,"Bitcoin Up or Down - January 15, 8:00PM-8:15PM ET",price_change,DOWN,0.56,345.92,0.58,0.59
