timestamp,left (real time),event,event_type,buy_pick,buy_price,buy_size,buy_best_bid,buy_best_ask
2026-01-14 13:38:15,405,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.82,952,0.91,0.92
2026-01-14 13:38:15,404,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,3302.59,0.91,0.92
2026-01-14 13:38:15,404,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116442.3,0.08,0.09
2026-01-14 13:38:16,403,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.82,952,0.91,0.92
2026-01-14 13:38:16,403,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,135851.32,0.08,0.09
2026-01-14 13:38:17,402,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.08,2233.3,0.08,0.09
2026-01-14 13:38:17,402,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,2984.35,0.91,0.92
2026-01-14 13:38:18,401,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,2972.13,0.91,0.92
2026-01-14 13:38:18,401,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.02,115829.39,0.08,0.09
2026-01-14 13:38:19,400,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.08,1777.74,0.08,0.09
2026-01-14 13:38:19,400,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,3007.13,0.91,0.92
2026-01-14 13:38:20,399,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.9,2530.52,0.91,0.92
2026-01-14 13:38:20,399,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.02,115834.39,0.08,0.09
2026-01-14 13:38:21,398,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,2757.2,0.91,0.92
2026-01-14 13:38:21,398,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.08,198.5,0.08,0.09
2026-01-14 13:38:22,397,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.06,153.2,0.06,0.07
2026-01-14 13:38:22,397,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,2370.88,0.93,0.94
2026-01-14 13:38:23,396,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.92,253.47,0.93,0.94
2026-01-14 13:38:23,396,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,1226.48,0.06,0.07
2026-01-14 13:38:24,395,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116504.3,0.06,0.07
2026-01-14 13:38:24,395,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.93,1580.87,0.93,0.94
2026-01-14 13:38:25,394,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.89,2052.92,0.93,0.94
2026-01-14 13:38:25,394,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.06,227.12,0.06,0.07
2026-01-14 13:38:26,393,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116629.22,0.06,0.07
2026-01-14 13:38:26,393,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.66,1004.7,0.93,0.94
2026-01-14 13:38:27,392,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.83,962.49,0.93,0.94
2026-01-14 13:38:27,392,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116639.22,0.06,0.07
2026-01-14 13:38:28,391,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.91,1603.88,0.93,0.94
2026-01-14 13:38:28,391,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.04,6676.06,0.06,0.07
2026-01-14 13:38:29,390,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.06,64.22,0.06,0.07
2026-01-14 13:38:29,390,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.83,962.49,0.93,0.94
2026-01-14 13:38:30,389,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.06,96.09,0.06,0.07
2026-01-14 13:38:30,389,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.89,2059.92,0.93,0.94
2026-01-14 13:38:31,388,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,1361.98,0.06,0.07
2026-01-14 13:38:31,388,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.92,2285.35,0.93,0.94
2026-01-14 13:38:32,387,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.81,1156.04,0.93,0.94
2026-01-14 13:38:32,387,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116591.3,0.06,0.07
2026-01-14 13:38:33,386,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.06,0,0.05,0.07
2026-01-14 13:38:33,385,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,137005.94,0.05,0.07
2026-01-14 13:38:33,385,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.89,1973,0.93,0.95
2026-01-14 13:38:33,384,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,136982.94,0.05,0.06
2026-01-14 13:38:33,384,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.92,2341.87,0.94,0.95
2026-01-14 13:38:36,383,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116669.22,0.05,0.06
2026-01-14 13:38:36,383,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.8,1000.57,0.94,0.95
2026-01-14 13:38:37,382,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,611.85,0.05,0.06
2026-01-14 13:38:37,382,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.42,982.66,0.94,0.95
2026-01-14 13:38:38,381,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.83,972.49,0.94,0.95
2026-01-14 13:38:38,381,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116663.22,0.05,0.06
2026-01-14 13:38:39,380,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,649.09,0.05,0.06
2026-01-14 13:38:39,380,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.94,1697.06,0.94,0.95
2026-01-14 13:38:40,379,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.92,2323.98,0.94,0.95
2026-01-14 13:38:40,379,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116697.22,0.05,0.06
2026-01-14 13:38:41,378,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,136927.77,0.05,0.06
2026-01-14 13:38:41,378,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.66,994.7,0.94,0.95
2026-01-14 13:38:42,377,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,136951.51,0.05,0.06
2026-01-14 13:38:42,377,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.78,2521.5,0.94,0.95
2026-01-14 13:38:43,376,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,587.44,0.05,0.06
2026-01-14 13:38:43,376,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.93,1164.52,0.94,0.95
2026-01-14 13:38:44,375,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.01,116645.22,0.05,0.06
2026-01-14 13:38:44,375,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.9,2545.44,0.94,0.95
2026-01-14 13:38:45,374,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.05,626.78,0.05,0.06
2026-01-14 13:38:45,374,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.94,1970.84,0.94,0.95
2026-01-14 13:38:46,373,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.66,994.7,0.94,0.95
2026-01-14 13:38:46,373,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.03,137218.67,0.05,0.06
2026-01-14 13:38:47,372,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.04,1732.86,0.05,0.06
2026-01-14 13:38:47,372,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.9,2535.44,0.94,0.95
2026-01-14 13:38:48,371,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.93,1186.02,0.94,0.95
2026-01-14 13:38:48,371,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,DOWN,0.04,1254.86,0.05,0.06
2026-01-14 13:38:49,370,"Bitcoin Up or Down - January 14, 12:30AM-12:45AM ET",price_change,UP,0.83,972.49,0.94,0.95
