timestamp,left (real time),event,event_type,buy_pick,buy_price,buy_size,buy_best_bid,buy_best_ask
2026-01-14 06:43:27,93,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.98,5032.05,0.99,1
2026-01-14 06:43:28,92,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.93,1247.99,0.99,1
2026-01-14 06:43:29,91,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.85,780.39,0.99,1
2026-01-14 06:43:30,90,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,9050.96,0.99,1
2026-01-14 06:43:31,89,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,9500.39,0.99,1
2026-01-14 06:43:32,88,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,9528.58,0.99,1
2026-01-14 06:43:33,87,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,9279.17,0.99,1
2026-01-14 06:43:34,86,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.98,4358.05,0.99,1
2026-01-14 06:43:35,85,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,9268.06,0.99,1
2026-01-14 06:43:36,84,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,8907.29,0.99,1
2026-01-14 06:43:37,83,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.79,792.8,0.99,1
2026-01-14 06:43:38,82,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,8926.63,0.99,1
2026-01-14 06:43:39,81,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.99,8906.63,0.99,1
2026-01-14 06:43:40,80,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.98,5040.05,0.99,1
2026-01-14 06:43:41,79,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.96,1006.58,0.99,1
2026-01-14 06:43:42,78,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.79,787.8,0.99,1
2026-01-14 06:43:43,77,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.97,1538.19,0.99,1
2026-01-14 06:43:44,76,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.85,780.39,0.99,1
2026-01-14 06:43:45,75,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.63,775.6,0.99,1
2026-01-14 06:43:46,74,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.64,887.57,0.99,1
2026-01-14 06:43:47,73,"Bitcoin Up or Down - January 13, 5:30PM-5:45PM ET",price_change,UP,0.97,1418.27,0.99,1
